Date,Price_Per_Barrel (USD) ,Price_Per_Liter (USD),Fuel_Type,Import_Volume (Barrels),Transportation_Cost (USD),Taxes (%),Storage_Cost (USD),Exchange_Rate_Fluctuations (%),Seasonal_Demand_Variations (Scale)
2005-12-12 00:00:00,61.36,0.38591195,Gas,14569,14.97,7.56,11.84,1.27,4.59
2005-12-09 00:00:00,59.41,0.373647799,Gas,9092,45.88,14.21,8.75,-1.43,4.13
2005-12-08 00:00:00,60.66,0.381509434,Oil,10451,11.9,9.78,9.27,-2.71,4.63
2005-12-07 00:00:00,59.21,0.372389937,Oil,9247,36.12,7.46,18.73,0.73,1.16
2005-12-06 00:00:00,59.96,0.377106918,Gas,9171,49.08,11.49,19.82,-0.48,8.79
2005-12-05 00:00:00,59.91,0.376792453,Oil,19275,29.48,8.97,16.31,-1.33,3.9
2005-12-02 00:00:00,59.31,0.373018868,Oil,19248,17.12,8.35,13.84,1.66,4.85
2005-12-01 00:00:00,58.46,0.367672956,Petroleum,13571,40.96,14.34,17.4,1.8,2.57
2005-11-30 00:00:00,57.33,0.360566038,Gas,7655,47.63,13.98,6.09,1.26,9.05
2005-11-29 00:00:00,56.46,0.35509434,Petroleum,14250,11.32,14.97,15.33,0.01,3.61
2005-11-28 00:00:00,57.36,0.360754717,Oil,7412,44.84,13.58,10.26,2.4,1.41
2005-11-25 00:00:00,0,0,Gas,13488,47.34,10.52,5.57,2.07,8.59
2005-11-24 00:00:00,0,0,Gas,5671,19.25,14.96,13.21,0.94,4.13
2005-11-23 00:00:00,58.35,0.366981132,Petroleum,19953,26.51,8.99,9.42,1.34,6.41
2005-11-22 00:00:00,58.3,0.366666667,Oil,5587,31.11,7.71,9.4,0,6.63
2005-11-21 00:00:00,57.75,0.363207547,Petroleum,16609,30.76,14.52,9.75,-2.29,9.7
2005-11-18 00:00:00,56.3,0.35408805,Gas,8168,48.69,9.5,19.48,-0.21,1.91
2005-11-17 00:00:00,56.2,0.353459119,Oil,8008,37.85,8.05,15.46,1.24,7.06
2005-11-16 00:00:00,57.85,0.363836478,Petroleum,16866,24.82,7.93,20,0.19,8.2
2005-11-15 00:00:00,57.05,0.358805031,Gas,18367,31.82,9.21,11.92,2.03,8.13
2005-11-14 00:00:00,57.6,0.362264151,Petroleum,5434,41.1,6.47,14.46,-0.78,3.11
2005-11-11 00:00:00,57.45,0.361320755,Oil,11275,46.91,8.76,5.86,1.82,8.13
2005-11-10 00:00:00,57.8,0.363522013,Oil,8365,11.83,12.39,13.37,2.26,5.95
2005-11-09 00:00:00,59.65,0.375157233,Oil,9382,18.69,12.66,14.02,-0.25,7.54
2005-11-08 00:00:00,59.7,0.375471698,Gas,14060,32.87,6.54,10.21,-1.61,7.96
2005-11-07 00:00:00,59.4,0.373584906,Gas,14323,33.37,10.13,12.61,0.84,2.41
2005-11-04 00:00:00,60.6,0.381132075,Petroleum,19880,46.87,7.39,5.89,1.19,7.73
2005-11-03 00:00:00,61.7,0.388050314,Gas,10553,25.57,14.37,19.36,-0.04,9.51
2005-11-02 00:00:00,59.75,0.375786164,Oil,6372,45.34,14.27,10.76,2.46,8.73
2005-11-01 00:00:00,59.85,0.376415094,Oil,16091,35.51,14.77,17.78,-2.11,1.82
2005-10-31 00:00:00,59.8,0.376100629,Gas,14282,29.19,6.18,17.22,0.35,6.97
2005-10-28 00:00:00,61.3,0.385534591,Petroleum,16429,34.08,13.46,19.37,-2.16,9.75
2005-10-27 00:00:00,61.03,0.383836478,Petroleum,19575,29.51,9.66,16.68,0.03,6.91
2005-10-26 00:00:00,60.85,0.382704403,Gas,13928,22.47,8.28,19.22,-1.99,9.44
2005-10-25 00:00:00,62.83,0.395157233,Gas,16399,34.03,6.49,14.66,1.41,3.84
2005-10-24 00:00:00,60.63,0.381320755,Oil,5338,12.59,7.43,17.1,1.88,4.37
2005-10-21 00:00:00,61.05,0.383962264,Petroleum,14646,30.44,10.03,10.99,1,6.38
2005-10-20 00:00:00,61.04,0.383899371,Gas,5315,18.69,8.31,18.47,2.55,1.07
2005-10-19 00:00:00,62.11,0.390628931,Oil,8049,35.27,9.83,16.66,0.37,8.08
2005-10-18 00:00:00,62.94,0.395849057,Oil,7101,33.45,8.07,9.96,-1.33,4.97
2005-10-17 00:00:00,64.26,0.404150943,Oil,14162,32.99,5.88,11.72,-1.12,1.71
2005-10-14 00:00:00,62.61,0.393773585,Oil,10957,32.92,7.54,19.75,0.83,4.35
2005-10-13 00:00:00,63.05,0.396540881,Petroleum,9809,31.99,9.35,19.56,1.44,2.42
2005-10-12 00:00:00,64.13,0.403333333,Petroleum,19610,15.68,12.22,10.08,-0.05,8.84
2005-10-11 00:00:00,63.84,0.401509434,Petroleum,9915,24.67,7.18,7.57,2.31,8.46
2005-10-10 00:00:00,60.71,0.381823899,Oil,9736,30.56,12.8,7.14,2.66,5.99
2005-10-07 00:00:00,61.81,0.388742138,Oil,10407,16.52,5.08,19.07,-2.28,4.32
2005-10-06 00:00:00,61.81,0.388742138,Oil,11638,44.31,12.79,12.06,-1.44,3.99
2005-10-05 00:00:00,62.56,0.393459119,Oil,12108,23.09,12.39,7.08,2.28,4.16
2005-10-04 00:00:00,63.74,0.400880503,Petroleum,8464,36.64,11.03,13.9,-2.19,6.85
2005-10-03 00:00:00,65.36,0.411069182,Gas,6059,39.9,8.19,14.7,0.29,5.52
2005-09-30 00:00:00,66.21,0.416415094,Petroleum,12242,33.86,13.68,10.88,2.82,9.04
2005-09-29 00:00:00,66.83,0.420314465,Gas,9215,28.72,8.5,17.96,-0.41,3.87
2005-09-28 00:00:00,66.36,0.417358491,Petroleum,6535,15.82,14.77,17.17,-2.95,3.87
2005-09-27 00:00:00,64.94,0.408427673,Oil,12530,25.73,9.47,19.67,2.61,4.33
2005-09-26 00:00:00,65.98,0.414968553,Oil,18627,25.86,7.39,7.53,-0.63,3.76
2005-09-23 00:00:00,64.67,0.40672956,Petroleum,15981,34.22,13.37,11.08,-0.15,4.96
2005-09-22 00:00:00,67.07,0.421823899,Gas,14630,43.42,13.6,10.62,1.42,3.43
2005-09-21 00:00:00,66.96,0.421132075,Petroleum,6290,32.15,6.91,14.49,0.72,7.83
2005-09-20 00:00:00,66.24,0.416603774,Oil,5514,37.36,12.94,19.38,1.34,7.9
2005-09-19 00:00:00,67.21,0.422704403,Petroleum,5743,37.9,8.97,13.88,-1.55,1.97
2005-09-16 00:00:00,62.91,0.395660377,Oil,6310,35.48,8.54,13.85,0.19,9.46
2005-09-15 00:00:00,64.64,0.406540881,Gas,16824,20.98,10.71,7.32,2.1,3.88
2005-09-14 00:00:00,65.2,0.410062893,Oil,13034,33.49,11.87,18.04,-0.94,5.14
2005-09-13 00:00:00,63.18,0.397358491,Petroleum,13097,23.38,12.75,14.29,0.47,3.11
2005-09-12 00:00:00,63.29,0.398050314,Petroleum,7088,45.57,5.55,9.78,2.09,1.83
2005-09-09 00:00:00,64.21,0.403836478,Petroleum,15192,17.61,14.83,18.3,-0.77,8.62
2005-09-08 00:00:00,64.8,0.40754717,Petroleum,18096,27.65,12.13,19.3,-0.76,9.93
2005-09-07 00:00:00,64.38,0.40490566,Petroleum,15629,47.89,13.4,19.61,1.62,9.34
2005-09-06 00:00:00,65.83,0.414025157,Gas,17032,11.62,7.79,5.7,2.73,9.31
2005-09-05 00:00:00,0,0,Oil,12481,19.81,6.28,9.9,1.3,5.88
2005-09-02 00:00:00,66.91,0.42081761,Petroleum,18519,22.88,8.63,17.96,-2.22,8.1
2005-09-01 00:00:00,69.5,0.437106918,Petroleum,6357,29.95,7.02,9.85,-2.41,6.55
2005-08-31 00:00:00,68.63,0.43163522,Oil,6167,17.18,11.52,13.13,1.22,1.4
2005-08-30 00:00:00,69.91,0.439685535,Oil,6028,14.73,7.45,6.02,-0.02,2.16
2005-08-29 00:00:00,67.41,0.423962264,Gas,8059,18.39,10.06,10.09,2.54,3.08
2005-08-26 00:00:00,66.05,0.415408805,Petroleum,16540,27.66,5.54,19.53,-0.89,8.74
2005-08-25 00:00:00,67.29,0.423207547,Gas,5716,29.19,6.56,10.94,0.09,1.73
2005-08-24 00:00:00,67.1,0.422012579,Oil,16712,36.15,9.41,13.24,1.19,3.34
2005-08-23 00:00:00,65.81,0.413899371,Petroleum,12358,20.47,9.02,11.86,-1.34,7.15
2005-08-22 00:00:00,65.46,0.411698113,Oil,6379,40.99,5.38,19.04,-2.72,2.38
2005-08-19 00:00:00,65.51,0.412012579,Petroleum,8676,37.44,12.34,15.35,0.58,9.95
2005-08-18 00:00:00,63.47,0.39918239,Petroleum,7853,10.3,8.57,5.19,2.97,8.79
2005-08-17 00:00:00,63.29,0.398050314,Oil,16045,25.05,14.83,7.7,-0.65,1.62
2005-08-16 00:00:00,66.11,0.415786164,Petroleum,15387,16.96,14.8,5.16,2.51,7.77
2005-08-15 00:00:00,66.21,0.416415094,Oil,7416,48.91,13.59,12.43,-2.36,7.68
2005-08-12 00:00:00,66.71,0.419559748,Petroleum,12136,24.51,7.89,12.43,2.22,5.05
2005-08-11 00:00:00,65.67,0.413018868,Oil,19231,31.85,12.95,18.44,-2.41,6.88
2005-08-10 00:00:00,64.8,0.40754717,Gas,6650,15.32,8.17,14.63,1.12,7.96
2005-08-09 00:00:00,63.13,0.397044025,Oil,10482,24.57,7.64,13.02,-1.47,7.23
2005-08-08 00:00:00,63.92,0.402012579,Gas,15744,24.28,8.39,5.92,-1.58,9.96
2005-08-05 00:00:00,62.44,0.392704403,Gas,12706,37.09,5.18,14.32,-1.45,8.67
2005-08-04 00:00:00,61.6,0.387421384,Oil,6608,31.9,9.68,12.85,-0.78,9.8
2005-08-03 00:00:00,60.76,0.382138365,Oil,5234,22.77,14.07,7.7,-0.55,4.8
2005-08-02 00:00:00,61.87,0.389119497,Petroleum,7092,24.09,10.73,6.24,-2.51,8.21
2005-08-01 00:00:00,61.51,0.386855346,Petroleum,12800,11.93,8.4,16.17,0.7,6.03
2005-07-29 00:00:00,60.71,0.381823899,Gas,13231,14.45,6.19,16.43,1.02,4.33
2005-07-28 00:00:00,59.91,0.376792453,Gas,16650,10.18,10.77,18.44,-0.9,8.8
2005-07-27 00:00:00,59.12,0.371823899,Gas,16090,33.18,9.51,17.84,2.71,3.46
2005-07-26 00:00:00,59.05,0.371383648,Petroleum,14150,45.7,8.81,13.74,-0.84,1.93
2005-07-25 00:00:00,58.16,0.365786164,Oil,5029,16.8,7.75,5.17,-1.88,7.54
2005-07-22 00:00:00,57.75,0.363207547,Gas,18818,22.34,11.59,13.06,-2.1,1.93
2005-07-21 00:00:00,57.31,0.360440252,Oil,8943,48.52,13.16,14.44,0.8,7.42
2005-07-20 00:00:00,56.73,0.356792453,Petroleum,17806,10.38,12.03,17.06,-2.58,1.57
2005-07-19 00:00:00,57.61,0.362327044,Petroleum,6202,11.61,11.63,10,0.78,4.24
2005-07-18 00:00:00,57.12,0.359245283,Petroleum,13604,38.05,5.42,17.53,0.94,8.74
2005-07-15 00:00:00,58.36,0.367044025,Gas,12876,29.72,10.69,10.39,-2.91,1.24
2005-07-14 00:00:00,57.83,0.363710692,Oil,5849,37.42,11.71,9.49,1.71,8.28
2005-07-13 00:00:00,60,0.377358491,Petroleum,5043,17.54,6.11,12.35,-1.16,3.95
2005-07-12 00:00:00,60.49,0.380440252,Gas,15646,46.37,12.49,13.08,2.33,5.35
2005-07-11 00:00:00,59.23,0.372515723,Oil,9510,32.17,5.88,16.32,-0.66,9.15
2005-07-08 00:00:00,59.71,0.375534591,Gas,12563,47.21,5.11,14.37,-2.73,8.38
2005-07-07 00:00:00,60.76,0.382138365,Oil,14078,26.22,12.22,5.03,-1.16,2.69
2005-07-06 00:00:00,61.24,0.385157233,Petroleum,16107,35.88,5.75,8.22,1.13,3.96
2005-07-05 00:00:00,59.71,0.375534591,Petroleum,12419,24.37,5.83,6.52,1.52,2.02
2005-07-04 00:00:00,0,0,Oil,7493,13.31,12.14,6.17,0.57,1.56
2005-07-01 00:00:00,59.11,0.371761006,Petroleum,8072,27.36,10.16,6.43,-0.75,7.21
2005-06-30 00:00:00,56.63,0.356163522,Oil,5665,36.7,8.87,12.5,-0.54,4.21
2005-06-29 00:00:00,57.23,0.359937107,Oil,12413,42.01,5.57,19.39,-1.37,9.52
2005-06-28 00:00:00,58.32,0.366792453,Petroleum,6656,46.54,14.8,15.46,1.82,8.03
2005-06-27 00:00:00,59.78,0.375974843,Oil,16244,26.03,7.78,15.64,2.11,9.04
2005-06-24 00:00:00,59.63,0.375031447,Oil,18534,17.08,9.23,16.23,1.43,4.09
2005-06-23 00:00:00,59.23,0.372515723,Gas,18101,26.93,10.47,19.19,0.68,5.04
2005-06-22 00:00:00,58.27,0.366477987,Gas,6346,31.82,10.61,8.05,0.28,7.22
2005-06-21 00:00:00,58.9,0.370440252,Gas,13745,43.77,5.32,6.39,2.37,1.49
2005-06-20 00:00:00,59.19,0.372264151,Gas,13524,16.4,12.78,19.32,-1,3.29
2005-06-17 00:00:00,58.4,0.367295597,Gas,15082,17.17,9.77,5.33,-2.19,5.62
2005-06-16 00:00:00,56.48,0.355220126,Gas,14759,27.55,13.63,16.68,-2.73,7.95
2005-06-15 00:00:00,55.53,0.349245283,Gas,10961,39.05,8.85,6.78,-1.55,8.67
2005-06-14 00:00:00,55.03,0.346100629,Oil,18232,33.67,14.21,14.66,-0.8,1.81
2005-06-13 00:00:00,55.47,0.348867925,Petroleum,5171,19.66,9.92,5.73,-0.78,7.28
2005-06-10 00:00:00,53.55,0.336792453,Gas,8111,29.88,8.11,7.71,1.01,9.84
2005-06-09 00:00:00,54.36,0.341886792,Gas,17539,25.55,13.15,7.95,-2.59,7.78
2005-06-08 00:00:00,52.51,0.330251572,Petroleum,17670,20.46,8.12,14.44,-2.3,6.34
2005-06-07 00:00:00,53.84,0.338616352,Oil,5193,22.14,14.83,13.27,2.67,3.1
2005-06-06 00:00:00,54.46,0.342515723,Gas,17064,41.24,9.33,11.96,-0.87,3.61
2005-06-03 00:00:00,55.08,0.346415094,Gas,19978,47.6,5.39,8.66,0.24,3.59
2005-06-02 00:00:00,53.46,0.336226415,Gas,16029,44.57,7.63,13.79,-2.91,6.27
2005-06-01 00:00:00,54.4,0.342138365,Gas,17503,43.71,14.23,6.59,-1.56,3.83
2005-05-31 00:00:00,52.08,0.32754717,Gas,17311,21.44,5.65,13.49,2.04,9.94
2005-05-30 00:00:00,0,0,Gas,17012,14.61,9.01,17.98,-2.7,9.59
2005-05-27 00:00:00,51.65,0.324842767,Oil,15356,43.34,5.07,11.67,2.39,3.43
2005-05-26 00:00:00,50.89,0.320062893,Petroleum,7456,29.03,7.6,11.82,2.1,8.84
2005-05-25 00:00:00,50.37,0.316792453,Oil,11309,43.51,5.74,19.65,-2.34,2.87
2005-05-24 00:00:00,49.14,0.309056604,Oil,15867,16.34,7.93,5.89,-2.74,5.78
2005-05-23 00:00:00,48.68,0.306163522,Oil,18043,29.12,7.37,6.54,1.38,3.16
2005-05-20 00:00:00,47.25,0.297169811,Petroleum,10949,30.81,8.07,19.03,1.94,4.66
2005-05-19 00:00:00,47,0.295597484,Petroleum,8429,16.35,9.96,16.36,-0.67,3.38
2005-05-18 00:00:00,46.99,0.295534591,Oil,9065,15.2,5.9,13.87,1.84,1.89
2005-05-17 00:00:00,48.97,0.307987421,Oil,5425,36.33,11.96,9.94,-0.62,3.91
2005-05-16 00:00:00,48.64,0.30591195,Gas,8868,31.91,8.29,5.1,1.96,9.18
2005-05-13 00:00:00,48.65,0.305974843,Gas,15504,10.2,14.47,6.53,1.86,9.73
2005-05-12 00:00:00,48.83,0.307106918,Oil,17124,16.58,6.74,15.85,-0.22,4.94
2005-05-11 00:00:00,50.39,0.316918239,Gas,5659,25.97,10.17,16.55,-1.23,8.36
2005-05-10 00:00:00,51.76,0.325534591,Gas,19138,28.21,9.13,5.35,1.63,8.35
2005-05-09 00:00:00,52.04,0.327295597,Petroleum,9844,42.49,6.48,9.28,-2.5,2.8
2005-05-06 00:00:00,51.3,0.322641509,Oil,6417,32.33,11.34,6.13,0.33,9.44
2005-05-05 00:00:00,51.12,0.321509434,Gas,13686,31.17,11.75,8.12,-2.23,6.23
2005-05-04 00:00:00,50.22,0.315849057,Oil,12121,19.56,7.95,5.54,2,7.96
2005-05-03 00:00:00,49.6,0.311949686,Petroleum,11115,37.92,6.54,16.94,1.2,7.29
2005-05-02 00:00:00,50.94,0.320377358,Petroleum,9821,29.74,12.12,13.7,0.59,7.22
2005-04-29 00:00:00,49.2,0.309433962,Oil,18517,48.42,10.09,7.32,0.48,2.28
2005-04-28 00:00:00,51.92,0.326540881,Petroleum,13706,44.17,14.48,13.18,1.88,8.15
2005-04-27 00:00:00,51.37,0.323081761,Oil,9976,20.4,9.71,12.53,-0.33,7.48
2005-04-26 00:00:00,54.33,0.341698113,Oil,7238,47.12,5.02,5.11,0.87,3.07
2005-04-25 00:00:00,53.16,0.334339623,Gas,15062,27.29,5.84,16.15,0.81,9.65
2005-04-22 00:00:00,54.16,0.340628931,Oil,15136,32.94,10.29,8.51,-2.51,4.67
2005-04-21 00:00:00,52.49,0.330125786,Gas,5049,27.87,6.45,6.63,0.48,8.62
2005-04-20 00:00:00,52.45,0.329874214,Oil,5410,36.47,9.18,19.5,0.14,4.64
2005-04-19 00:00:00,52.33,0.329119497,Oil,10146,35.82,11.25,10.84,-2.39,7.77
2005-04-18 00:00:00,50.52,0.317735849,Petroleum,14427,48.55,14.96,16.24,0.22,5.44
2005-04-15 00:00:00,50.61,0.318301887,Gas,7250,14.47,13.74,16.57,2.05,5.42
2005-04-14 00:00:00,51.11,0.321446541,Petroleum,9471,19.23,14.44,6.8,1.67,1.48
2005-04-13 00:00:00,50.21,0.315786164,Gas,13697,12.31,11.72,12.2,2.73,6.34
2005-04-12 00:00:00,51.54,0.324150943,Oil,7052,14.34,12.66,13.83,2.46,6.42
2005-04-11 00:00:00,53.71,0.337798742,Oil,6319,35.48,10.7,14.72,2.38,3.83
2005-04-08 00:00:00,53.46,0.336226415,Gas,8537,42.42,14.03,14.91,0.45,6.28
2005-04-07 00:00:00,54.16,0.340628931,Petroleum,19384,32.35,11.93,8.12,1.43,4.59
2005-04-06 00:00:00,55.88,0.351446541,Oil,5087,36.76,11.21,17.51,0.84,3.97
2005-04-05 00:00:00,55.83,0.351132075,Gas,8288,34.68,7.12,11.73,-2.57,7.45
2005-04-04 00:00:00,56.86,0.357610063,Oil,12100,23.91,14.49,10.06,1.61,2.09
2005-04-01 00:00:00,57.26,0.360125786,Oil,12144,24.68,12.71,17.31,1.91,5.18
2005-03-31 00:00:00,55.31,0.347861635,Gas,8458,15.16,12.79,11.95,2.52,1.54
2005-03-30 00:00:00,53.96,0.339371069,Gas,14939,33.25,14.93,5.14,2.49,5.41
2005-03-29 00:00:00,54.26,0.341257862,Petroleum,8025,35.21,6.62,15.14,-2.01,3.62
2005-03-28 00:00:00,54.06,0.34,Gas,13200,44.28,7.1,17.41,-1.24,9.12
2005-03-25 00:00:00,0,0,Petroleum,12353,37.84,12.72,17.84,-0.68,9.06
2005-03-24 00:00:00,49.7,0.312578616,Gas,10081,12.72,12.23,13.96,1.25,1.06
2005-03-23 00:00:00,49.43,0.310880503,Gas,11249,23.34,13.73,7.28,-2.13,6.24
2005-03-22 00:00:00,55.95,0.351886792,Oil,17813,29.43,13.96,14.86,2.32,6.28
2005-03-21 00:00:00,56.7,0.356603774,Gas,17766,32.56,7.19,19.81,-2.74,3.09
2005-03-18 00:00:00,56.8,0.357232704,Petroleum,15988,35.25,13.51,7.37,2.35,6.52
2005-03-17 00:00:00,56.4,0.354716981,Oil,10210,20.43,8.71,7.9,-1.96,2.93
2005-03-16 00:00:00,56.5,0.355345912,Petroleum,10771,29.13,5.23,14.03,-0.14,6.96
2005-03-15 00:00:00,55.05,0.346226415,Oil,9368,36.5,7.71,5.39,2.51,1.06
2005-03-14 00:00:00,54.9,0.345283019,Petroleum,15847,28.54,5.18,5.23,-2.18,1.99
2005-03-11 00:00:00,54.4,0.342138365,Gas,9888,40.63,13.41,19.5,-2.9,3.83
2005-03-10 00:00:00,53.52,0.336603774,Gas,7166,29.63,5.17,14.58,2.09,6.71
2005-03-09 00:00:00,54.75,0.344339623,Gas,10192,11.27,11.37,7.59,-1.75,9.05
2005-03-08 00:00:00,54.55,0.343081761,Oil,12484,23.86,7.47,12.85,-0.3,8.41
2005-03-07 00:00:00,53.9,0.338993711,Gas,17984,17.91,5.39,11.05,2.44,3.78
2005-03-04 00:00:00,53.7,0.337735849,Petroleum,13068,27.14,6.71,17.58,1.31,1.04
2005-03-03 00:00:00,53.6,0.337106918,Petroleum,19483,37.4,6.27,11.82,-0.85,3.05
2005-03-02 00:00:00,53,0.333333333,Petroleum,9451,43.24,8.8,5.69,-1.8,4.61
2005-03-01 00:00:00,51.67,0.324968553,Petroleum,14107,28.01,9.13,7.43,0.6,6.55
2005-02-28 00:00:00,51.75,0.325471698,Petroleum,6086,42.12,10.96,6.51,2.8,3.53
2005-02-25 00:00:00,52.2,0.328301887,Gas,12647,35.32,6.86,18.59,1.09,8.04
2005-02-24 00:00:00,52.05,0.327358491,Gas,11849,46.71,11.73,13,-2.41,4.52
2005-02-23 00:00:00,51.73,0.325345912,Gas,12118,41.15,9.55,5.95,-1.9,8.82
2005-02-22 00:00:00,51,0.320754717,Oil,6932,44.77,9.93,19.65,0.75,8.58
2005-02-21 00:00:00,0,0,Oil,12039,11.3,13.53,12.45,-2.46,5.57
2005-02-18 00:00:00,48.45,0.304716981,Gas,12895,38.1,9.03,6.57,-2.79,7.88
2005-02-17 00:00:00,47.5,0.298742138,Oil,11496,34.01,14.3,7.39,-1.67,7.55
2005-02-16 00:00:00,48.35,0.30408805,Petroleum,16055,35.9,8.57,14.6,1.09,2.79
2005-02-15 00:00:00,47.3,0.297484277,Gas,12616,11.55,7.54,13.22,1.28,3.17
2005-02-14 00:00:00,47.5,0.298742138,Petroleum,16077,40.18,7.22,10.5,-2.49,8.87
2005-02-11 00:00:00,47.15,0.296540881,Gas,19368,19.01,9.7,14.41,-0.65,4.4
2005-02-10 00:00:00,47.05,0.29591195,Oil,14767,49.1,14.2,5.26,-2.79,5.32
2005-02-09 00:00:00,45.45,0.285849057,Gas,19297,12.01,12.04,19.05,-0.75,3.36
2005-02-08 00:00:00,45.4,0.285534591,Oil,6614,33.12,6.95,11.59,2.4,6.59
2005-02-07 00:00:00,45.35,0.285220126,Gas,14767,29.85,11.73,15.3,-1.56,3.79
2005-02-04 00:00:00,46.45,0.292138365,Gas,11288,36.62,9.41,5.86,2.61,1.93
2005-02-03 00:00:00,46.4,0.291823899,Gas,6248,37.73,12.44,9.44,2.73,2.89
2005-02-02 00:00:00,46.65,0.293396226,Oil,6834,16.38,7.61,11.46,2.02,9.69
2005-02-01 00:00:00,47.1,0.296226415,Gas,16023,22.88,12.98,19.19,0.53,5.52
2005-01-31 00:00:00,48.25,0.303459119,Gas,16375,43.89,8.58,12.59,-1.96,1.57
2005-01-28 00:00:00,47.15,0.296540881,Oil,8475,16.77,11.96,9.05,-2.26,1.98
2005-01-27 00:00:00,48.8,0.306918239,Oil,14441,31.69,13.98,12.3,-1,7.04
2005-01-26 00:00:00,48.8,0.306918239,Petroleum,11169,12.6,7.14,19.39,-2.11,2.32
2005-01-25 00:00:00,49.43,0.310880503,Oil,12125,36.88,14.37,17.14,-1.74,4.68
2005-01-24 00:00:00,48.61,0.30572327,Oil,8581,37.61,10.44,6.66,1.64,5.15
2005-01-21 00:00:00,48.31,0.303836478,Gas,16208,47.47,9.54,13.43,2.55,8.01
2005-01-20 00:00:00,47.01,0.295660377,Gas,9589,23.75,7.04,11.83,0.67,9.42
2005-01-19 00:00:00,47.61,0.299433962,Oil,17076,26.51,9.47,8.94,-2.35,1.84
2005-01-18 00:00:00,48.46,0.304779874,Gas,10600,21.17,14.15,15.88,-0.47,4.6
2005-01-17 00:00:00,0,0,Gas,13250,25.56,11.02,16.52,-0.68,5.03
2005-01-14 00:00:00,48.41,0.304465409,Gas,16981,47.28,10.82,10.82,0.18,3.21
2005-01-13 00:00:00,48.11,0.302578616,Petroleum,14483,38.47,8.64,6.24,1.73,9.72
2005-01-12 00:00:00,46.46,0.292201258,Petroleum,15901,45.12,10.09,15.5,2.33,4.72
2005-01-11 00:00:00,45.66,0.287169811,Oil,7906,38.64,6.45,8.98,0.3,2.42
2005-01-10 00:00:00,45.31,0.284968553,Petroleum,16290,39.65,9,5.88,-1.55,9.49
2005-01-07 00:00:00,45.32,0.285031447,Oil,18563,46.29,5.51,16.73,2.9,4.82
2005-01-06 00:00:00,45.51,0.286226415,Oil,14725,33.54,6.23,12.39,1.89,3.29
2005-01-05 00:00:00,43.41,0.273018868,Oil,18666,29.79,5.3,10.5,-0.53,2.78
2005-01-04 00:00:00,43.96,0.276477987,Petroleum,6021,34.58,11.28,16.18,-2.79,5.69
2005-01-03 00:00:00,42.16,0.265157233,Oil,16466,17.96,11.72,8.95,1.68,1.29
2004-12-31 00:00:00,0,0,Petroleum,5818,13.41,11.36,12.24,-2.95,5.49
2004-12-30 00:00:00,43.36,0.272704403,Gas,17503,24.39,6.59,13.38,1.05,6.42
2004-12-29 00:00:00,43.69,0.274779874,Petroleum,15237,25.57,12.17,17.19,-1.29,4.09
2004-12-28 00:00:00,41.78,0.262767296,Gas,10966,46.79,12.53,17.74,0.79,5.67
2004-12-27 00:00:00,41.26,0.259496855,Oil,19929,18.67,7.53,6.37,-2.15,5.65
2004-12-24 00:00:00,0,0,Petroleum,14091,29.76,8.59,5.55,2.17,2.65
2004-12-23 00:00:00,42.19,0.265345912,Oil,15688,15.33,11.6,11.12,-0.78,7.6
2004-12-22 00:00:00,44.05,0.277044025,Gas,9217,42.29,9.92,7.85,-0.86,2.62
2004-12-21 00:00:00,45.76,0.287798742,Oil,11460,35.95,12.68,8.97,-2.38,2
2004-12-20 00:00:00,45.57,0.286603774,Oil,11043,17.41,8.33,15.2,-1.62,2.44
2004-12-17 00:00:00,46.31,0.291257862,Oil,14032,10.59,9.72,12.03,-1.55,5.64
2004-12-16 00:00:00,44.16,0.277735849,Oil,14224,44.15,13.85,9.52,-0.07,9.68
2004-12-15 00:00:00,44.21,0.278050314,Petroleum,9795,25.29,9.17,6.44,2.89,4.51
2004-12-14 00:00:00,41.76,0.262641509,Oil,13621,42.81,5.65,5.73,-0.33,5.78
2004-12-13 00:00:00,41.06,0.258238994,Gas,13635,18.02,11.86,16.23,2.63,1.38
2004-12-10 00:00:00,40.71,0.256037736,Oil,10821,12.11,10.02,10.39,2.7,5.61
2004-12-09 00:00:00,42.41,0.26672956,Petroleum,8902,13.6,6.49,12,1.4,6.57
2004-12-08 00:00:00,41.96,0.263899371,Oil,17009,15.57,6.67,8.42,0.25,5.44
2004-12-07 00:00:00,41.51,0.261069182,Oil,14572,42.04,14.22,5.89,0.09,5.9
2004-12-06 00:00:00,42.96,0.270188679,Petroleum,19416,17.15,11.64,7.8,-1.02,8.01
2004-12-03 00:00:00,42.56,0.267672956,Petroleum,10641,10.26,14.59,7.26,2.57,3.75
2004-12-02 00:00:00,43.31,0.272389937,Petroleum,16636,18.39,5.75,14.92,-1.17,6.88
2004-12-01 00:00:00,45.56,0.286540881,Petroleum,10042,23.42,8.95,14.35,2.68,4.89
2004-11-30 00:00:00,49.16,0.30918239,Petroleum,13911,33.46,8.55,13.93,0.51,3.44
2004-11-29 00:00:00,49.71,0.312641509,Oil,10997,43.43,12.09,11.81,0.06,8.66
2004-11-26 00:00:00,0,0,Gas,6627,17.98,14.13,6.16,-2.04,4.18
2004-11-25 00:00:00,0,0,Gas,15978,28.12,7.78,11.66,-2.95,5.71
